gene_id	gene_name	fust1_1	fust1_3	cel_N2_3	cel_N2_1	cel_N2_2	fust1_2
mus-81	mus-81	0	0	0	0	0	0
mut-16	mut-16	0	0	0	0	0	0
mut-2	mut-2	0	0	0	0	0	0
myo-1	myo-1	0	0	0	0	0	0
mys-2	mys-2	0	0	0	0	0	0
mys-4	mys-4	0	0	0	0	0	0
nab-1	nab-1	0	0	0	0	0	0
nars-1	nars-1	0	0	0	0	0	0
nas-30	nas-30	0	0	0	0	0	0
nas-36	nas-36	0	0	0	0	0	0
nas-5	nas-5	0	0	0	0	0	0
nath-10	nath-10	0	0	0	0	0	0
ncbp-1	ncbp-1	0	0	0	0	0	0
ncbp-2	ncbp-2	0	0	0	0	0	0
ncs-2	ncs-2	0	0	0	0	0	0
ncx-4	ncx-4	0	0	0	0	0	0
ndk-1	ndk-1	0	0	0	0	0	0
nduf-5	nduf-5	190	175	191	216	216	244
nduf-6	nduf-6	0	0	0	0	0	0
nduf-7	nduf-7	0	0	0	0	0	0
ndx-1	ndx-1	0	0	0	0	0	0
ndx-4	ndx-4	0	0	0	0	0	0
ndx-7	ndx-7	0	0	0	0	0	0
ndx-8	ndx-8	0	0	0	0	0	0
ned-8	ned-8	0	0	0	0	0	0
nekl-1	nekl-1	164.9999	204.99981	191.0001	146.999925	201.000074	219.00001
nekl-2	nekl-2	0	0	0	0	0	0
nepr-1	nepr-1	0	0	0	0	0	0
neto-1	neto-1	43	61	47	57	54	70
nfya-2	nfya-2	0	0	0	0	0	0
ngp-1	ngp-1	0	0	0	0	0	0
nhr-113	nhr-113	0	0	0	0	0	0
nhr-165	nhr-165	0	0	0	0	0	0
nhr-169	nhr-169	0	0	0	0	0	0
nhr-174	nhr-174	0	0	0	0	0	0
nhr-2	nhr-2	0	0	0	0	0	0
nhr-217	nhr-217	0	0	0	0	0	0
nhr-23	nhr-23	0	0	0	0	0	0
nhr-244	nhr-244	0	0	0	0	0	0
nhr-245	nhr-245	0	0	0	0	0	0
nhr-259	nhr-259	0	0	0	0	0	0
nhr-265	nhr-265	0	0	0	0	0	0
nhr-266	nhr-266	0	0	0	0	0	0
nhr-276	nhr-276	0	0	0	0	0	0
nhr-49	nhr-49	0	0	0	0	0	0
nhr-62	nhr-62	0	0	0	0	0	0
nhr-64	nhr-64	391.0002	575.00039	430.0001	452.0004	519	559.0001
nhr-69	nhr-69	0	0	0	0	0	0
nhr-73	nhr-73	0	0	0	0	0	0
nhr-74	nhr-74	0	0	0	0	0	0
nhr-77	nhr-77	0	0	0	0	0	0
nhr-81	nhr-81	0	0	0	0	0	0
nhr-82	nhr-82	0	0	0	0	0	0
nhr-85	nhr-85	0	0	0	0	0	0
nhr-89	nhr-89	0	0	0	0	0	0
nhx-8	nhx-8	0	0	0	0	0	0
nkb-1	nkb-1	0	0	0	0	0	0
nlp-12	nlp-12	111	92	91	103	104	160
nlp-15	nlp-15	0	0	0	0	0	0
nlp-38	nlp-38	0	0	0	0	0	0
nlp-39	nlp-39	0	0	0	0	0	0
nlp-4	nlp-4	0	0	0	0	0	0
nlp-40	nlp-40	0	0	0	0	0	0
nlp-8	nlp-8	0	0	0	0	0	0
nmat-2	nmat-2	0	0	0	0	0	0
nmtn-1	nmtn-1	0	0	0	0	0	0
nmur-4	nmur-4	0	0	0	0	0	0
nmy-2	nmy-2	0	0	0	0	0	0
noah-1	noah-1	0	0	0	0	0	0
nol-5	nol-5	928	1322	1060	1076	1061	1312
nola-3	nola-3	0	0	0	0	0	0
npp-11	npp-11	319	417	313	330	355	397
npp-12	npp-12	0	0	0	0	0	0
npp-13	npp-13	667.7985	856.932	783.4747	775.71	829.091	867.860654
npp-14	npp-14	0	0	0	0	0	0
npp-2	npp-2	0	0	0	0	0	0
npp-4	npp-4	0	0	0	0	0	0
npp-6	npp-6	0	0	0	0	0	0
npp-7	npp-7	0	0	0	0	0	0
npr-14	npr-14	0	0	0	0	0	0
npr-23	npr-23	251	265	255	213	279	287
nra-2	nra-2	0	0	0	0	0	0
nrd-1	nrd-1	0	0	0	0	0	0
nsf-1	nsf-1	0	0	0	0	0	0
nspd-1	nspd-1	0	0	0	0	0	0
nspd-10	nspd-10	0	0	0	0	0	0
nspd-8	nspd-8	0	1	0	1	0	0
ntr-1	ntr-1	0	0	0	0	0	0
nubp-1	nubp-1	0	0	0	0	0	0
nud-2	nud-2	0	0	0	0	0	0
nuo-2	nuo-2	0	0	0	0	0	0
nuo-6	nuo-6	0	0	0	0	0	0
nxt-1	nxt-1	47.00002	43.99996	32	37	41	66.99996
oac-13	oac-13	0	0	0	0	0	0
oac-16	oac-16	0	0	0	0	0	0
oac-17	oac-17	0	0	0	0	0	0
oac-19	oac-19	0	0	0	0	0	0
oac-25	oac-25	0	0	0	0	0	0
oac-26	oac-26	0	0	0	0	0	0
oac-27	oac-27	0	0	0	0	0	0
oac-28	oac-28	0	0	0	0	0	0
oac-34	oac-34	0	0	0	0	0	0
oac-35	oac-35	0	0	0	0	0	0
oac-36	oac-36	0	0	0	0	0	0
oac-43	oac-43	0	0	0	0	0	0
oac-44	oac-44	0	0	0	0	0	0
oac-45	oac-45	0	0	0	0	0	0
oac-9	oac-9	0	0	0	0	0	0
obr-4	obr-4	0	0	0	0	0	0
ocrl-1	ocrl-1	0	0	0	0	0	0
oct-1	oct-1	0	0	0	0	0	0
ola-1	ola-1	0	0	0	0	0	0
osr-1	osr-1	0	0	0	0	0	0
ostd-1	ostd-1	0	0	0	0	0	0
otub-2	otub-2	0	0	0	0	0	0
oxa-1	oxa-1	0	0	0	0	0	0
oxy-5	oxy-5	0	0	0	0	0	0
pab-1	pab-1	0	0	0	0	0	0
pabp-2	pabp-2	0	0	0	0	0	0
pad-1	pad-1	0	0	0	0	0	0
paf-1	paf-1	0	0	0	0	0	0
pamn-1	pamn-1	0	0	0	0	0	0
par-6	par-6	0	0	0	0	0	0
pars-2	pars-2	0	0	0	0	0	0
pas-3	pas-3	0	0	0	0	0	0
pas-4	pas-4	0	0	0	0	0	0
pas-5	pas-5	0	0	0	0	0	0
pash-1	pash-1	0	0	0	0	0	0
pat-10	pat-10	0	0	0	1	0	0
paxt-1	paxt-1	0	0	0	0	0	0
pbrm-1	pbrm-1	0	0	0	0	0	0
pbs-2	pbs-2	0	0	0	0	0	0
pbs-4	pbs-4	284	291	269	281	319	402
pbs-5	pbs-5	0	0	0	0	0	0
pbs-7	pbs-7	0	0	0	0	0	0
pcaf-1	pcaf-1	244	342	243	293	310	345
pcbd-1	pcbd-1	0	0	0	0	0	0
pck-2	pck-2	0	0	0	0	0	0
pde-1	pde-1	0	0	0	0	0	0
pde-5	pde-5	0	0	0	0	0	0
pde-6	pde-6	0	0	0	0	0	0
pdi-3	pdi-3	0	0	0	0	0	0
pdp-1	pdp-1	0	0	0	0	0	0
peel-1	peel-1	4	5	0	6	3	6
pept-3	pept-3	0	0	0	0	0	0
pes-2.1	pes-2.1	0	0	0	0	0	0
pes-2.2	pes-2.2	0	0	0	0	0	0
pes-7	pes-7	0	0	0	0	0	0
pfd-3	pfd-3	0	0	0	0	0	0
pfd-6	pfd-6	0	0	0	0	0	0
pfkb-1.1	pfkb-1.1	0	0	0	0	0	0
pfn-1	pfn-1	0	0	0	0	0	0
pgal-1	pgal-1	0	0	0	0	0	0
pghm-1	pghm-1	4072.9971	5013.99854	4023.9957	3940.9985	4164.9976	5415.9987
pgk-1	pgk-1	706	890	767	811	846	989
pgp-2	pgp-2	0	0	0	0	0	0
pgrn-1	pgrn-1	0	0	0	0	0	0
pgs-1	pgs-1	0	0	0	0	0	0
phat-1	phat-1	0	0	0	0	0	0
phat-2	phat-2	0	0	0	0	0	0
phb-1	phb-1	506	631	538	551	565	665
phip-1	phip-1	0	0	0	0	0	0
pif-1	pif-1	0	0	0	0	0	0
pigv-1	pigv-1	0	0	0	0	0	0
plk-2	plk-2	71	135	77	85	75	127
pme-1	pme-1	292	394	335	325	342	391
pmr-1	pmr-1	0	0	0	0	0	0
png-1	png-1	0	0	0	0	0	0
pnk-1	pnk-1	0	0	0	0	0	0
poml-2	poml-2	0	0	0	0	0	0
poml-3	poml-3	0	0	0	0	0	0
pop-1	pop-1	354	503	440	382	421	563
ppfr-1	ppfr-1	0	0	0	0	0	0
ppfr-2	ppfr-2	0	0	0	0	0	0
ppk-1	ppk-1	0	0	0	0	0	0
ppw-1	ppw-1	0	0	0	0	0	0
ppw-2	ppw-2	0	0	0	0	0	0
pqn-20	pqn-20	0	0	0	0	0	0
pqn-21	pqn-21	0	0	0	0	0	0
pqn-24	pqn-24	0	0	0	0	0	0
pqn-26	pqn-26	0	0	0	0	0	0
pqn-44	pqn-44	0	0	0	0	0	0
pqn-52	pqn-52	0	0	0	0	0	0
pqn-59	pqn-59	0	0	0	0	0	0
pqn-72	pqn-72	143	151.0001	248.9999	232	152.0005	212.9997
pqn-88	pqn-88	103	120	109	84	97	127
prg-1	prg-1	0	0	0	0	0	0
pri-2	pri-2	0	0	0	0	0	0
prmt-7	prmt-7	0	0	0	0	0	0
prom-1	prom-1	0	0	0	0	0	0
prp-17	prp-17	0	0	0	0	0	0
prp-31	prp-31	0	0	0	0	0	0
prp-4	prp-4	0	0	0	0	0	0
prpf-4	prpf-4	0	0	0	0	0	0
prx-11	prx-11	0	0	0	0	0	0
pry-1	pry-1	0	0	0	0	0	0
psf-2	psf-2	0	0	0	0	0	0
psf-3	psf-3	0	0	0	0	0	0
ptps-1	ptps-1	0	0	0	0	0	0
ptr-10	ptr-10	0	0	0	0	0	0
ptr-11	ptr-11	0	0	0	0	0	0
ptr-12	ptr-12	564.0583	776.8935	554.6022	682.482	633.3139	777.681
ptr-17	ptr-17	0	0	0	0	0	0
ptr-2	ptr-2	107	142	131	130	125	136
ptr-21	ptr-21	0	0	0	0	0	0
ptr-23	ptr-23	0	0	0	0	0	0
pup-3	pup-3	0	0	0	0	0	0
pyk-1	pyk-1	0	0	0	0	0	0
R04E5.17	R04E5.17	0	0	0	0	0	0
R05D11.4	R05D11.4	0	0	0	0	0	0
R05D11.5	R05D11.5	0	0	0	0	0	0
R05D11.9	R05D11.9	0	0	0	0	0	0
R05D7.1	R05D7.1	0	0	0	0	0	0
R05D7.2	R05D7.2	0	0	0	0	0	0
R05D7.3	R05D7.3	0	0	0	0	0	0
R05D7.4	R05D7.4	0	0	0	0	0	0
R05D7.5	R05D7.5	0	0	0	0	0	0
R05D7.6	R05D7.6	0	0	0	0	0	0
R05D7.7	R05D7.7	0	0	0	0	0	0
R05D7.8	R05D7.8	0	0	0	0	0	0
R05D7.9	R05D7.9	0	0	0	0	0	0
R06A10.1	R06A10.1	281.98315	367.0007	375.07712	382.7102	399.84902	412.9824
R06A10.4	R06A10.4	339	466	435	456	472	479
R06A10.5	R06A10.5	10	18.99998	26	14.99995	16.99995	23.00004
R06A10.5,R06A10.1	R06A10.5,R06A10.1	16.9235	8.92587	14.6048	24.0289	29.9801	14.4939
R06C1.11	R06C1.11	2	2.71371	2	2	6	7
R06C1.4	R06C1.4	0	0	0	0	0	0
R06C1.6	R06C1.6	0	0	0	0	0	0
R06C1.7	R06C1.7	0	0	0	0	0	0
R06C7.12	R06C7.12	0	0	0	0	0	0
R06C7.2	R06C7.2	0	0	0	0	0	0
R06C7.6	R06C7.6	0	0	0	0	0	0
R09B3.2	R09B3.2	0	0	0	0	0	0
R09B3.3	R09B3.3	0	0	0	0	0	0
R10A10.1	R10A10.1	0	0	0	0	0	0
R10A10.3	R10A10.3	0	0	0	0	0	0
R119.2	R119.2	0	0	0	0	0	0
R119.3	R119.3	0	0	0	0	0	0
R119.5	R119.5	0	0	0	0	0	0
R11A5.3	R11A5.3	0	0	0	0	0	0
R11A5.6	R11A5.6	0	0	0	0	0	0
R11A5.8	R11A5.8	0	0	0	0	0	0
R12E2.1	R12E2.1	0	0	0	0	0	0
R12E2.11	R12E2.11	0	0	0	0	0	0
R12E2.13	R12E2.13	0	0	0	0	0	0
R12E2.14	R12E2.14	0	0	0	0	0	0
R12E2.15	R12E2.15	0	0	0	0	0	0
R12E2.17	R12E2.17	0	0	0	0	0	0
R12E2.18	R12E2.18	0	0	0	0	0	0
R12E2.2	R12E2.2	0	0	0	0	0	0
R12E2.6	R12E2.6	0	0	0	0	0	0
R12E2.7	R12E2.7	0	0	0	0	0	0
R12E2.8	R12E2.8	0	0	0	0	0	0
R13H8.3	R13H8.3	0	0	0	0	0	0
R13H8.4	R13H8.4	0	0	0	0	0	0
R13H8.5	R13H8.5	0	0	0	0	0	0
R52.12	R52.12	0	0	0	0	0	0
rab-10	rab-10	0	0	0	0	0	0
rab-11.1	rab-11.1	0	0	0	0	0	0
rab-11.2	rab-11.2	0	0	0	0	0	0
rab-5	rab-5	0	0	0	0	0	0
rab-8	rab-8	1208	1472	1152	1136	1196	1458
rad-54	rad-54	0	0	0	0	0	0
rad-8	rad-8	0	0	0	0	0	0
rae-1	rae-1	0	0	0	0	0	0
ran-4	ran-4	0	0	0	0	0	0
rba-1	rba-1	0	0	0	0	0	0
rbg-2	rbg-2	0	0	0	0	0	0
rbpl-1	rbpl-1	0	0	0	0	0	0
rbx-2	rbx-2	0	0	0	0	0	0
rcor-1	rcor-1	0	0	0	0	0	0
rde-10	rde-10	267	367	306	345	374	379
rde-2	rde-2	0	0	0	0	0	0
rga-2	rga-2	0	0	0	0	0	0
rga-6	rga-6	0	0	0	0	0	0
ric-19	ric-19	291	421	310	309	359	430
rig-5	rig-5	0	0	0	0	0	0
riok-1	riok-1	4892	6567	5494.9964	5384	5888.0038	6622
riok-2	riok-2	0	0	0	0	0	0
rla-0	rla-0	0	0	0	0	0	0
rla-1	rla-1	5133	5332	3825	4400	4694	6382
rlbp-1	rlbp-1	0	0	0	0	0	0
rmd-5	rmd-5	0	0	0	0	0	0
rme-8	rme-8	0	0	0	0	0	0
rnf-1	rnf-1	0	0	0	0	0	0
rnh-1.3	rnh-1.3	0	0	0	0	0	0
rnp-6	rnp-6	466.00032	612	496.0004	533.0002	530.0001	706.0002
rnp-8	rnp-8	2	2	7	1	1	3
rnt-1	rnt-1	0	0	0	0	0	0
rom-5	rom-5	168	226	178	162	208	207
rpa-2	rpa-2	0	0	0	0	0	0
rpa-3	rpa-3	0	0	0	0	0	0
rpa-4	rpa-4	0	0	0	0	0	0
rpb-10	rpb-10	3	11	8	6	11	8
rpb-3	rpb-3	0	0	0	0	0	0
rpb-5	rpb-5	0	0	0	0	0	0
rpb-7	rpb-7	96	138	128	99	149	143
rpl-1	rpl-1	18296.0125830664	24348.0036001409	15612.03133206	17682.007448269	18211.0115	23874.9779048
rpl-13	rpl-13	20246.98219	25364	18507	19147.03753	20330.97716	26423.01061
rpl-14	rpl-14	0	0	0	0	1	0
rpl-17	rpl-17	9686	11853	8289	8914	10077	13452
rpl-19	rpl-19	0	0	0	0	0	0
rpl-24.1	rpl-24.1	0	1	0	0	0	0
rpl-24.2	rpl-24.2	0	0	0	0	0	0
rpl-25.2	rpl-25.2	0	0	0	0	0	0
rpl-27	rpl-27	8997	10055.00107	7296.00465	8444	9402.99563	12314.00329
rpl-30	rpl-30	0	0	0	0	0	0
rpl-31	rpl-31	0	0	0	0	0	0
rpl-4	rpl-4	0	0	0	0	0	0
rpl-7	rpl-7	0	0	0	0	0	0
rpn-10	rpn-10	0	0	0	0	0	0
rpn-8	rpn-8	0	0	0	0	0	0
rpoa-2	rpoa-2	0	0	0	0	0	0
rpom-1	rpom-1	0	0	0	0	0	0
rpr-1	rpr-1	0	0	0	0	0	0
rps-10	rps-10	0	0	0	0	0	0
rps-15	rps-15	0	0	0	0	0	0
rps-17	rps-17	0	0	0	0	0	0
rps-19	rps-19	0	0	0	0	0	0
rps-20	rps-20	0	0	0	0	0	0
rps-26	rps-26	0	0	0	0	0	0
rps-6	rps-6	0	0	0	0	0	0
rps-7	rps-7	0	0	0	0	0	0
rpt-5	rpt-5	0	0	0	0	0	0
rrf-1	rrf-1	0	0	0	0	0	0
rrf-2	rrf-2	0	0	0	0	0	0
rrn-1.1	rrn-1.1	0.5	2	1	0.5	1	1
rrn-1.2	rrn-1.2	0.5	2	1	0.5	1	1
rrn-2.1	rrn-2.1	0	0	0	0	1	2
rrn-4.16	rrn-4.16	0	0	0	0	0	0
rsa-1	rsa-1	0	0	0	0	0	0
rsbp-1	rsbp-1	0	0	0	0	0	0
rsd-6	rsd-6	0	0	0	0	0	0
rskn-1	rskn-1	0	0	0	0	0	0
rskn-2	rskn-2	0	0	0	0	0	0
rsr-1	rsr-1	0	0	0	0	0	0
rsy-1	rsy-1	0	0	0	0	0	0
rtel-1	rtel-1	0	0	0	0	0	0
sac-1	sac-1	0	0	0	0	0	0
sacy-1	sacy-1	0	0	0	0	0	0
sago-2	sago-2	0	0	0	0	0	0
san-1	san-1	0	0	0	0	0	0
scav-6	scav-6	0	0	0	0	0	0
scbp-2	scbp-2	0	0	0	0	0	0
scm-1	scm-1	493	688	542.000000016718	523	675	667
scpl-1	scpl-1	0	0	0	0	0	0
scpl-3	scpl-3	0	0	0	0	0	0
scrm-1	scrm-1	0	0	0	0	0	0
scrm-2	scrm-2	0	0	0	0	0	0
scrm-4	scrm-4	0	0	0	0	0	0
scrm-6	scrm-6	0	0	0	0	0	0
scrt-1	scrt-1	2	4	3	0	1	3
sdha-2	sdha-2	0	0	0	0	0	0
sdz-14	sdz-14	0	0	0	0	0	0
sdz-30	sdz-30	0	0	0	0	0	0
sec-12	sec-12	0	0	0	0	0	0
sec-8	sec-8	0	0	0	0	0	0
sem-2	sem-2	0	0	0	0	0	0
sem-4	sem-4	0	0	0	0	0	0
sep-1	sep-1	331	434	339	332	328	449
sepa-1	sepa-1	0	0	0	0	0	0
ser-3	ser-3	0	0	0	0	0	0
ser-5	ser-5	0	0	0	0	0	0
sesn-1	sesn-1	0	0	0	0	0	0
set-10	set-10	0	0	0	0	0	0
set-18	set-18	0	0	0	0	0	0
set-29	set-29	33	68	52	63	60	74
set-32	set-32	0	0	0	0	0	0
shc-1	shc-1	1	0	0	0	0	0
sig-7	sig-7	0	0	0	0	0	0
sin-3	sin-3	0	0	0	0	0	0
sir-2.4	sir-2.4	0	0	0	0	0	0
ska-1	ska-1	0	0	0	0	0	0
skr-1	skr-1	0	0	0	0	0	0
skr-2	skr-2	0	0	0	0	0	0
slc-17.6	slc-17.6	408.9997	510.0006	385.99982	393.0001	406	548.0007
sld-2	sld-2	21	31	14	24	35	23
sls-2.4	sls-2.4	0	0	0	0	0	0
sls-2.6	sls-2.6	0	0	0	0	0	0
sls-2.7	sls-2.7	0	0	0	0	0	0
sls-2.9	sls-2.9	0	0	0	0	0	0
slx-1	slx-1	0	0	0	0	0	0
smd-1	smd-1	0	0	0	0	0	0
smg-1	smg-1	0	0	0	0	0	0
smg-2	smg-2	1930.7698	2532.8249	2337.7196	2362.2954	2259.2486	2606.555
smg-5	smg-5	0	0	0	0	0	0
smgl-1	smgl-1	0	0	0	0	0	0
smn-1	smn-1	0	0	0	0	0	0
smo-1	smo-1	56	68	53	41	51	73
smp-1	smp-1	0	0	0	0	0	0
smp-2	smp-2	589	829	694	731	723	802
smu-1	smu-1	0	0	0	0	0	0
smz-2	smz-2	0	0	0	0	0	0
snf-1	snf-1	0	0	0	0	0	0
snf-2	snf-2	0	0	0	0	0	0
snpc-3.2	snpc-3.2	0	0	0	0	0	0
snpc-3.3	snpc-3.3	0	0	0	0	0	0
snpc-4	snpc-4	0	0	0	0	0	0
snr-2	snr-2	0	0	0	0	0	0
snr-7	snr-7	22	26	15	27	27	33
snrp-27	snrp-27	0	0	0	0	0	0
snt-4	snt-4	0	0	0	0	0	0
snx-27	snx-27	0	0	0	0	0	0
snx-3	snx-3	0	0	0	0	0	0
sod-2	sod-2	0	0	0	0	0	0
sol-1	sol-1	0	0	0	0	0	0
sol-2	sol-2	0	0	0	0	0	0
sop-3	sop-3	1596.99567562	2146.9992	1863.99639	1864.00303	1995.0036	2192.9960835
spd-1	spd-1	116	121	137	117	131	135
spd-2	spd-2	0	0	0	0	0	0
spd-5	spd-5	0	0	0	0	0	0
spe-11	spe-11	0	0	0	0	0	0
spe-12	spe-12	0	0	0	0	0	0
spe-15	spe-15	223.99995001271	305.9996	369.9998	352.99974	337.00046	331.9997
spe-38	spe-38	0	0	0	0	0	0
spe-4	spe-4	0	0	0	0	0	0
spe-46	spe-46	0	0	0	0	0	0
spe-47	spe-47	12.99999	17	15	28	18	24
spe-5	spe-5	0	0	0	0	0	0
spe-8	spe-8	0	0	0	0	0	0
spe-9	spe-9	0	0	0	0	0	0
spg-7	spg-7	652	875	761	776	752	933
spp-15	spp-15	0	0	0	0	0	0
spp-17	spp-17	2	2	3	8	5	3
spp-23	spp-23	1	1	0	4	5	2
spr-4	spr-4	0	0	0	0	0	0
spr-5	spr-5	0	0	0	0	0	1
sptf-1	sptf-1	0	0	0	0	0	0
sptf-3	sptf-3	0	0	0	0	0	0
sqv-5	sqv-5	0	0	0	0	0	0
sra-17	sra-17	0	0	0	0	0	0
sra-18	sra-18	0	0	0	0	0	0
sra-20	sra-20	0	0	0	0	0	0
sra-21	sra-21	0	0	0	0	0	0
sra-22	sra-22	0	0	0	0	0	0
sra-23	sra-23	0	0	0	0	0	0
sra-24	sra-24	0	0	0	0	0	0
sra-25	sra-25	0	0	0	0	0	0
srb-15	srb-15	0	0	0	0	0	0
srbc-64	srbc-64	1	2	5	7	2	1
src-1	src-1	672.99924403515	859.999928	702.99985	734.999324	855.99943	929
src-2	src-2	0	0	0	0	0	0
srd-53	srd-53	0	0	0	0	0	0
sre-22	sre-22	0	0	0	0	0	0
sre-23	sre-23	0	0	0	0	0	0
srg-14	srg-14	0	0	0	0	0	0
srh-49	srh-49	0	0	0	0	0	0
srh-50	srh-50	0	0	0	0	0	0
srh-51	srh-51	0	0	0	0	0	0
sri-11	sri-11	0	0	0	0	0	0
sri-12	sri-12	0	0	0	0	0	0
sri-13	sri-13	0	0	0	0	0	0
sri-14	sri-14	0	0	0	0	0	0
sri-15	sri-15	0	0	0	0	0	0
sri-16	sri-16	0	0	0	0	0	0
sri-17	sri-17	0	0	0	0	0	0
sri-5	sri-5	0	0	0	0	0	0
srt-61	srt-61	0	0	0	0	0	0
srt-62	srt-62	0	0	0	0	0	0
sru-47	sru-47	0	0	0	0	0	0
srw-111	srw-111	0	0	0	0	0	0
srw-88	srw-88	0	0	0	0	0	0
srz-3	srz-3	0	0	0	0	0	0
srz-4	srz-4	0	0	0	0	0	0
srz-85	srz-85	0	0	0	0	0	0
ssp-16	ssp-16	0	0	0	0	0	0
ssp-19	ssp-19	0	0	1	0	0	0
ssp-31	ssp-31	0	0	0	0	0	0
ssp-37	ssp-37	0	0	0	0	0	0
sst-20	sst-20	0	0	0	0	0	0
stam-1	stam-1	0	0	0	0	0	0
stl-1	stl-1	0	0	0	0	0	0
stn-1	stn-1	0	0	0	0	0	0
str-245	str-245	0	0	0	0	0	0
strl-1	strl-1	0	0	0	0	0	0
sue-1	sue-1	0	0	0	0	0	0
sulp-1	sulp-1	0	0	0	0	0	0
sulp-6	sulp-6	12	13	14	18	23	16
sup-17	sup-17	0	0	0	0	0	0
supr-1	supr-1	261	376	398	371	475	392
sur-2	sur-2	0	0	0	0	0	0
sur-6	sur-6	0	0	0	0	0	0
suro-1	suro-1	0	0	0	0	0	0
swah-1	swah-1	0	0	0	0	0	0
swsn-2.2	swsn-2.2	0	0	0	0	0	0
swsn-9	swsn-9	0	0	0	0	0	0
sydn-1	sydn-1	960.9996	1272.9961	988.0004	1001.0001	1231.997	1280.0044
sygl-1	sygl-1	0	0	0	0	0	0
syp-3	syp-3	0	0	0	0	0	0
syp-4	syp-4	0	0	0	0	0	0
sys-1	sys-1	0	0	0	0	0	0
syx-17	syx-17	0	0	0	0	0	0
syx-7	syx-7	0	0	0	0	0	0
T01A4.5	T01A4.5	0	0	0	0	0	0
T01A4.6	T01A4.6	0	0	0	0	0	0
T01A4.8	T01A4.8	0	0	0	0	0	0
T01G9.2	T01G9.2	0	0	0	0	0	0
T01H8.2	T01H8.2	0	0	0	0	0	0
T01H8.6	T01H8.6	0	0	0	0	0	0
T01H8.7	T01H8.7	0	0	0	0	0	0
T02E1.2	T02E1.2	0	0	0	0	0	0
T02E1.6	T02E1.6	0	0	0	0	0	0
T02E1.7	T02E1.7	0	0	0	0	0	0
T02E1.8	T02E1.8	0	0	0	0	0	0
T02E1.9	T02E1.9	0	0	0	0	0	0
T02G6.1	T02G6.1	0	0	0	0	0	0
T02G6.11	T02G6.11	0	0	0	0	0	0
T02G6.12	T02G6.12	0	0	0	0	0	0
T02G6.2	T02G6.2	0	0	0	0	0	0
T02G6.3	T02G6.3	0	0	0	0	0	0
T02G6.4	T02G6.4	0	0	0	0	0	0
T02G6.5	T02G6.5	0	0	0	0	0	0
T02G6.6	T02G6.6	0	0	0	0	0	0
T02G6.7	T02G6.7	0	0	0	0	0	0
T03A1.5	T03A1.5	0	0	0	0	0	0
T03F1.11	T03F1.11	393	314	247	255	347	524
T03F1.12	T03F1.12	15	25	24	16	30	27
T03F1.6	T03F1.6	297.9995	450.9999	263.0005	306	297.00001	448.0001
T04D1.2	T04D1.2	0	0	0	0	0	0
T04D3.1	T04D3.1	0	0	0	0	0	0
T04D3.10	T04D3.10	0	0	0	0	0	0
T04D3.5	T04D3.5	0	0	0	0	0	0
T04D3.8	T04D3.8	0	0	0	0	0	0
T05A8.9	T05A8.9	0	0	0	0	0	0
T05E7.1	T05E7.1	0	0	0	0	0	0
T05E7.3	T05E7.3	0	0	0	0	0	0
T05E7.4	T05E7.4	0	0	0	0	0	0
T05E8.3	T05E8.3	0	0	0	0	0	0
T05F1.11	T05F1.11	0	0	0	0	0	0
T05F1.13	T05F1.13	0	0	0	0	0	0
T05F1.15	T05F1.15	0	0	0	0	0	0
T05F1.2	T05F1.2	0	0	0	0	0	0
T05F1.4	T05F1.4	0	0	0	0	0	0
T05F1.5	T05F1.5	0	0	0	0	0	0
T05F1.7	T05F1.7	0	0	0	0	0	0
T05F1.8	T05F1.8	0	0	0	0	0	0
T05F1.9	T05F1.9	0	0	0	0	0	0
T06A4.1	T06A4.1	0	0	0	0	0	0
T06A4.3	T06A4.3	0	0	0	0	0	0
T06A4.4	T06A4.4	0	0	0	0	0	0
T06A4.5	T06A4.5	0	0	2	1	1	1
T06A4.7	T06A4.7	0	0	0	0	0	0
T06D10.3	T06D10.3	0	0	0	0	0	0
T06D10.5	T06D10.5	21.9786	17	21	23.9683	23	15
T06D10.6	T06D10.6	0	0	0	0	0	0
T06D10.7	T06D10.7	0	0	0	0	0	0
T06G6.12	T06G6.12	0	0	0	0	0	0
T06G6.13	T06G6.13	0	0	0	0	0	0
T06G6.14	T06G6.14	0	0	0	0	0	0
T06G6.15	T06G6.15	0	0	0	0	0	0
T06G6.3	T06G6.3	0	0	0	0	0	0
T06G6.4	T06G6.4	0	0	0	0	0	0
T06G6.5	T06G6.5	0	0	0	0	0	0
T06G6.6	T06G6.6	0	0	0	0	0	0
T07D10.1	T07D10.1	0	0	0	0	0	0
T07D10.3	T07D10.3	0	0	0	0	0	0
T08B2.11	T08B2.11	0	0	0	0	0	0
T08B2.12	T08B2.12	0	0	0	0	0	0
T08B2.13	T08B2.13	0	0	0	0	0	0
T08B2.14	T08B2.14	0	0	0	0	0	0
T08B2.15	T08B2.15	0	0	0	0	0	0
T08B2.3	T08B2.3	0	0	0	0	0	0
T08B2.4	T08B2.4	0	0	0	0	0	0
T08B2.5	T08B2.5	0	0	0	0	0	0
T08B2.7	T08B2.7	0	0	0	0	0	0
T08G11.1	T08G11.1	0	0	0	0	0	0
T08G11.10	T08G11.10	0	0	0	0	0	0
T08G11.2	T08G11.2	0	0	0	0	0	0
